,Random order,Original order,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Jacket length,Top part material,Filling,Insert material,Sleeves material,Back material,Middle part material,Outer leg length,Licensed characters,Sport
2478,0.26856079,5684,LASCANA,Day dress,,summer-dresses,43.99,white,,,Satin,,100% polyester,,,,,,,Scoop neck,Plain,,L8321C00M-B11,Knee-length,Spaghetti straps,"39.5 "" (Size 8)",Loose Fit,,,,,,,,,,,,
2479,0.546333865,2404,HUGO,KESTOLA , Day dress,summer-dresses,199.99,black,,,,,100% polyester,100% polyester,"Do not tumble dry, Do not wash",,,,Button,Low-cut v-neck,Floral,"Belt included, bust darts",HU721C0JF-C11,Knee-length,"24.5 "" (Size 8)","36.0 "" (Size 8)",Regular Fit,,"16.5 "" (Size 8)",,,,,,,,,,
2480,0.6074909039999999,4532,Mango,DELIA , Day dress,summer-dresses,49.99,pink,,,,,100% polyester,100% polyester,,,,,Zip,Crew neck,Plain,Slip,M9121C5J6-J11,Calf-length,Sleeveless,,Slim Fit,,,,,,,,,,,,
2481,0.982287226,3778,IVY & OAK,DOROTHY , Day dress,summer-dresses,249.99,pastel green,,,,,"68% lyocell, 32% linen",100% viscose,,,,,,Low-cut v-neck,Plain,"Inseam pockets, slip",IV321C0BH-M11,Knee-length,3/4 length,,Loose Fit,,,,,,,,,,,,
2482,0.6736133329999999,4246,Materiel,TUNIC , Day dress,summer-dresses,569.99,black,,,,,"54% polyester, 44% wool, 2% elastane",,Dry clean only,,,,,Low-cut v-neck,Plain,Inseam pockets,MDH21E006-Q11,Knee-length,Sleeveless,"45.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","17.0 "" (Size S)",,,,,,,,,,
2483,0.984366868,3648,MAMALICIOUS,Day dress,,summer-dresses,34.99,grey,,,,,"93% cotton, 7% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Marl,Nursing-friendly,M6429F0KK-C11,Knee-length,Short,"35.5 "" (Size M)",Normal fit,,,,,,,,,,,,
2484,0.358556614,4060,By Malene Birger,DAUSIE , Day dress,summer-dresses,239.99,black,,,,,"65% cotton, 35% polyester",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Plain,Inseam pockets,BY121C09L-Q11,Short,"23.5 "" (Size 8)","36.0 "" (Size 8)",Loose Fit,,"16.5 "" (Size 8)",,,,,,,,,,
2485,0.080877821,1115,Massimo Dutti,LANGES KLEID MIT ANIMALPRINT  , Day dress,summer-dresses,149.0,brown,,,,,100% viscose,100% polyester,,,,,Belt,V-neck,Animal print,,M3I21C0IP-Q11,Long,Long,,Regular Fit,,,,,,,,,,,,
2486,0.574326045,7058,IVY & OAK BRIDAL,DIVINIA MAY , Cocktail dress / Party dress,Cocktail Dresses,269.99,white,,,,,"74% viscose, 18% polyamide, 8% polyester",100% viscose,"Do not tumble dry, Do not wash",Standing collar,,,Button,,Plain,"Belt included, bust darts",IV521C02M-A11,Knee-length,"26.0 "" (Size 8)","36.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","17.5 "" (Size 8)",,,,,,,,,,
2487,0.78506458,2104,Guess,3 QTR SLV , Day dress,summer-dresses,159.99,white ,,,,,"71% ramie, 29% cotton",,,,,,,Off-the-shoulder,Plain,Fringing,GU121C118-A11,Long,Long,"43.5 "" (Size S)",Regular Fit,,,,,,,,,,,,
2488,0.646739272,7187,N°21,Cocktail dress / Party dress,,Cocktail Dresses,595.0,sand,,,,Semi-sheer,"69% acetate, 31% silk",,Dry clean only,High collar,,,,,Plain,Elasticated waist,N3121C01W-E11,Knee-length,Short,"44.5 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","14.5 "" (Size 10)",,,,,,,,,,
2489,0.10673196300000001,7533,Object,OBJELISABETH DRESS , Day dress,Cocktail Dresses,54.99,black multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,,Cache-coeur,Floral,,OB121C0XH-Q11,Short,"22.5 "" (Size 8)","36.0 "" (Size 8)",Regular Fit,,"15.5 "" (Size 8)",,,,,,,,,,
2490,0.798116954,4243,Vivienne Westwood,RIDING DRESS , Day dress,summer-dresses,925.0,red,,,,,100% viscose,100% cotton,Hand wash only,Standing collar,,,Zip,,Striped,Slip,VW921C01J-G11,Long,Sleeveless,"58.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8","13.5 "" (Size 8)",,,,,,,,,,
2491,0.959759184,4240,Materiel,SLEEVELESS FOLDED DRESS , Day dress,summer-dresses,524.99,black,,,,,100% wool,,Dry clean only,,,,Zip,Crew neck,Plain,"Inseam pockets, bust darts",MDH21C00A-Q11,Calf-length,Sleeveless,"49.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","15.0 "" (Size S)",,,,,,,,,,
2492,0.44842872100000003,4474,CLOSED,AMBER , Day dress,summer-dresses,309.99,black/white,,,,,100% viscose,,,Turn-down collar,,,Button,,,,CL321C02C-K11,Knee-length,"27.0 "" (Size S/M)","42.0 "" (Size S/M)",Loose Fit,,"15.5 "" (Size S/M)",,,,,,,,,,
2493,0.310212162,6708,WAL G.,JIMMY SKATER DRESS , Cocktail dress / Party dress,Cocktail Dresses,38.99,red,,,Jersey,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Zip,Backless,Plain,Padded bust,WG021C0QA-G11,Short,Spaghetti straps,"34.5 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",,,,,,,,,,,
2494,0.174285091,6642,Lauren Ralph Lauren,TAFFETA SLEEVELESS DRESS , Cocktail dress / Party dress,Cocktail Dresses,234.99,black,100% polyester,,Jersey,,"53% cotton, 41% viscose, 6% elastane","53% cotton, 41% viscose, 6% elastane","Machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Backless,Plain,"Belt included, inseam pockets, bust darts",L4221C1C4-Q11,Knee-length,Sleeveless,"40.0 "" (Size 10)",Regular Fit,,,,,,,,,,,,
2495,0.066039464,3257,edc by Esprit,MIT FLORALEM JERSEY , Day dress,summer-dresses,45.0,black,"95% viscose, 5% elastane",,"Jersey, Sweat",,"87% cotton, 13% polyester",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle, Do not bleach",,,,,Crew neck,,,ED121C0XD-Q11,Short,Long,,Loose Fit,,,,,,,,,,,,
2496,0.633012816,921,Calvin Klein Jeans,LONG  DRESS , Day dress,summer-dresses,64.99,white,,,Rib,,"94% cotton, 6% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Plain,,C1821C0AB-A11,Calf-length,Short,"46.0 "" (Size S)",Slim Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
2497,0.897601812,7425,Roksanda,CADEN DRESS , Cocktail dress / Party dress,Cocktail Dresses,,bright multi-coloured,,,,,"60% acetate, 40% polyester","73% acetate, 27% silk",Dry clean only,,,,Zip,Crew neck,Plain,"Bust darts, slip",R9821C01M-J11,Calf-length,Long,,Regular Fit,"Our model is 5' 10""  tall and is wearing size 10",,,,,,,,,,,
2498,0.8314261709999999,6548,WAL G.,QAIRA SEQUIN SKATER DRESS , Cocktail dress / Party dress,Cocktail Dresses,79.99,silver,,,Mesh,,100% polyester,"95% polyester, 5% elastane","Do not tumble dry, machine wash at 30°C",,,,Zip,Cache-coeur,Plain,Slip,WG021C0RQ-C11,Short,"25.0 "" (Size 10)","34.5 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10",,,,,,,,,,,
2499,0.48594489399999996,451,YAS,YASMALIKKA LONG DRESS , Day dress,summer-dresses,69.99,green,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Mandarin collar,,,Button,,Floral,Bust darts,Y0121C1T1-M11,Calf-length,"25.5 "" (Size S)","50.5 "" (Size S)",Regular Fit,,"14.0 "" (Size S)",,,,,,,,,,
2500,0.909139576,6510,WAL G.,SIENNA MIDI DRESS , Cocktail dress / Party dress,Cocktail Dresses,45.99,black,,,Jersey,,"95% polyester, 5% elastane","95% polyester, 5% elastane","Do not tumble dry, machine wash at 30°C, Dry cleanable",,,,Zip,Cache-coeur,Plain,Slip,WG021C0PG-Q11,Knee-length,Extra short,"39.5 "" (Size 10)",Bodycon,"Our model is 5' 9""  tall and is wearing size 10",,,,,,,,,,,
2501,0.635597502,930,Billabong,SUNRISE , Day dress,summer-dresses,74.99,white multi-coloured,,,,,100% cotton,100% cotton,Hand wash only,,,,,Square neck,Floral,,BI721C05I-A11,Calf-length,Short,"49.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
2502,0.922218822,3347,Never Fully Dressed,MIX TIERED DRESS , Day dress,summer-dresses,119.99,bright multi-coloured,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,Low-cut v-neck,Floral,"Bust darts, border",NEN21C04B-T11,Calf-length,"25.0 "" (Size 8)","49.0 "" (Size 8)",Oversized,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
2503,0.661661601,6545,WAL G.,MIDI DRESS , Cocktail dress / Party dress,Cocktail Dresses,54.99,silver,,,Jersey,,"94% polyester, 6% elastane",,"Do not tumble dry, machine wash at 30°C",,Asymmetrical,,Zip,Cache-coeur,Marl,,WG021C0JE-D11,Calf-length,"Sleeveless, spaghetti straps","50.5 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10",,,,,,,,,,,
2504,0.6976143779999999,6674,Pepe Jeans,ELLA , Day dress,Cocktail Dresses,109.99,black,,,,,100% polyester,100% polyester,"Do not tumble dry, Do not wash",Standing collar,,,Button,,Marl,"Belt included, slip",PE121C0N9-Q11,Knee-length,Sleeveless,"40.5 "" (Size M)",Regular Fit,"Our model is 5' 10""  tall and is wearing size M","12.5 "" (Size M)",,,,,,,,,,
2505,0.731251588,6316,Maya Deluxe,LONG SLEEVE MODEST EMBELLISHED , Occasion wear,Occasion dresses,129.99,pastel orange,,,"Jersey, tulle",,100% polyester,100% polyester,"Do not tumble dry, Hand wash only",Standing collar,,,Zip,,,"Sequins, slip, rhinestones",M2Z21C09C-H11,Long,Long,,Slim Fit,,,,,,,,,,,,
2506,0.284125826,3171,Scotch & Soda,BRODERIE ANGLAISE  MINI DRESS , Day dress,summer-dresses,,black,,,,,100% cotton,,"Machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Low-cut v-neck,Plain,,SC321C07L-Q11,Short,"23.5 "" (Size S)","36.0 "" (Size S)",Loose Fit,"Our model is 5' 11""  tall and is wearing size S","19.5 "" (Size S)",,,,,,,,,,
2507,0.87821687,2398,GAP,FLOUNCE DRESS , Day dress,summer-dresses,46.74,black/white,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Floral,,GP021C0KM-A11,Knee-length,"25.5 "" (Size S)","33.5 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","15.5 "" (Size S)",,,,,,,,,,
2508,0.35756129,7110,Milly,LASER CUTOUT DRESS , Jersey dress,Cocktail Dresses,409.99,black,,,Jersey,,100% nylon,,,,,,,,Plain,Adjustable straps,M1221C04G-Q11,Calf-length,Spaghetti straps,"36.0 "" (Size S)",Bodycon,,,,,,,,,,,,
2509,0.552846404,6511,Nly by Nelly,EVERYDAY DRESS , Cocktail dress / Party dress,Cocktail Dresses,27.99,black,,,Jersey,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C",,,,,,Plain,,NEG21C0IK-Q11,Short,Spaghetti straps,,Bodycon,,,,,,,,,,,,
2510,0.9666339620000001,972,Saint Tropez,KIMMIES DRESS , Day dress,summer-dresses,79.99,black/white,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,,Animal print,,S2821C0DY-Q11,Calf-length,Extra short,"49.5 "" (Size S)",Regular Fit,,,,,,,,,,,,
2511,0.237009415,2966,Pieces Petite,PCHOPLINA SHIRT DRESS , Day dress,summer-dresses,34.99,black,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Floral,"Belt included, bust darts",PIT21C04A-Q11,Short,"24.5 "" (Size S)","33.5 "" (Size S)",Regular Fit,,"14.0 "" (Size S)",,,,,,,,,,
2512,0.194562502,2648,Superdry,Day dress,,summer-dresses,54.99,navy,,,"Rib, Sweat",,"59% cotton, 41% polyester",,"Do not bleach, do not tumble dry",,,,,Crew neck,Print,"Border, elasticated waist, embroidery",SU221C0OP-K11,Short,Long,,Regular Fit,,,,,,,,"59% cotton, 41% polyester",,,,
2513,0.138275517,4682,Mango,MALAWI,L ,summer-dresses,35.99,army green,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C",,,,,Low-cut v-neck,Plain,,M9121C5K6-N11,Calf-length,Elbow length,,Loose Fit,,,,,,,,,,,,
2514,0.420628216,6398,Needle & Thread,FLORENTINA RUFFLE ANKLE GOWN , Occasion wear,Occasion dresses,524.99,white,,,Tulle,,100% polyester,100% polyester,Dry cleanable,,,,Zip,Low-cut v-neck,Floral,"Slip, embroidery",NT521C0FL-A11,Long,Short,"53.5 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",,,,,,,,,,,
2515,0.831278993,4366,Philosophy di Lorenzo Serafini,Day dress,,summer-dresses,820.0,multi-coloured,,,Tulle,Semi-sheer,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Low-cut v-neck,Print,Shoulder pads,PHH21C00V-J11,Short,"27.5 "" (Size 10)","37.0 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",,,,,,,,,,,
2516,0.444867451,6454,WAL G.,V NECK RUFFLE SLEEVE MIDI DRESS , Cocktail dress / Party dress,Cocktail Dresses,37.99,electric blue,,,Jersey,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Zip,Low-cut v-neck,Plain,"Bust darts, wired bustier",WG021C0MI-K11,Knee-length,Extra short,"43.5 "" (Size 10)",Bodycon,"Our model is 5' 9""  tall and is wearing size 10",,,,,,,,,,,
2517,0.071753912,7286,Swing,DRESS , Cocktail dress / Party dress,Cocktail Dresses,139.99,electric blue,,,Satin,,100% polyester,"97% polyester, 3% elastane",,,,,Zip,Cache-coeur,Plain,"Belt included, slip",SG721C0LR-K11,Short,"26.0 "" (Size 10)","34.5 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","15.0 "" (Size 10)",,,,,,,,,,
2518,0.556121369,2466,Diane von Furstenberg,CHARLENE DRESS , Day dress,summer-dresses,315.0,black,,,,,100% viscose,,Dry clean only,,,,Belt,Cache-coeur,Print,,DF221C0BS-J11,Short,"20.5 "" (Size 8)","37.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",,,,,,,,,,,
2519,0.195000578,6364,byTiMo,DRESS , Occasion wear,Occasion dresses,349.99,black multi-coloured,,,Chiffon,,100% viscose,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Crew neck,Floral,"Adjustable straps, slip",BYH21C01S-T11,Long,"23.0 "" (Size S)","63.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S","12.5 "" (Size S)",,,,,,,,,,
2520,0.707966614,2686,Tommy Hilfiger,ANGELA F&F SHORT DRESS , Day dress,summer-dresses,139.99,red,,,,,"73% polyester, 21% viscose, 6% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Crew neck,Plain,"Elasticated waist, bust darts",TO121C0KN-G11,Short,Short,"36.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",,,,,,,,,,,
2521,0.544420979,2726,Selected Femme,O NECK DRESS , Day dress,summer-dresses,69.99,pastel blue,,,Sweat,,"51% modal, 45% polyester, 4% elastane",,"Do not tumble dry, machine wash at 30°C",,,,,Crew neck,Plain,,SE521C13K-K11,Knee-length,"23.5 "" (Size 10)","36.0 "" (Size 10)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 10",,,,,,,,,,,
2522,0.15322940300000001,6834,By Malina,HAZEL DRESS , Cocktail dress / Party dress,Cocktail Dresses,309.99,bordeaux,,,Satin,,100% viscose,100% viscose,,,,,Button,Crew neck,Floral,Slip,BYC21C034-G11,Calf-length,"19.5 "" (Size 8)","48.5 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",,,,,,,,,,,
2523,0.877469443,5678,Lauren Ralph Lauren,TWO,TONE PLEATED SLEEVELESS DRESS ,summer-dresses,219.99,black/white,,,,,"53% cotton, 41% viscose, 6% elastane",100% polyester,Hand wash only,,,,Zip,Crew neck,,"Belt included, bust darts, slip",L4221C1C9-Q11,Calf-length,Sleeveless,"44.5 "" (Size 10)",Regular Fit,,"11.5 "" (Size 10)",,,,,,,,,,
2524,0.27179617,2897,Closet,LONDON PEPHEM DRESS , Day dress,summer-dresses,89.99,pastel purple,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,Zip,Crew neck,Polka dot,,CL921C0UF-I11,Knee-length,"24.5 "" (Size 10)","36.0 "" (Size 10)",Regular Fit,,"14.0 "" (Size 10)",,,,,,,,,,
2525,0.538506732,2125,ONLY Carmakoma,CARANITAMARRAKESH DRESS , Day dress,summer-dresses,34.99,black multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Floral,Bust darts,ONA21C0GY-K11,Knee-length,"17.5 "" (Size 16)","37.0 "" (Size 16)",Loose Fit,,"17.5 "" (Size 16)",,,,,,,,,,
2526,0.8940545459999999,4539,Mango,ROMERA , Day dress,summer-dresses,35.99,black/brown,,,,,"97% polyester, 3% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Button,Crew neck,Floral,,M9121C5KN-Q11,Calf-length,Long,,Regular Fit,,,,,,,,,,,,
2527,0.7072584059999999,3247,Hollister Co.,RUGBY SHORT DRESS  , Day dress,summer-dresses,24.64,navy,,,Sweat,,100% cotton,,Machine wash at 30°C,Polo shirt,,,,,Striped,,H0421C052-K11,Short,"27.0 "" (Size SxL)","34.5 "" (Size SxL)",Regular Fit,"Our model is 5' 10""  tall and is wearing size SxL",,,,,,,,,,,
2528,0.9242920179999999,2369,DKNY,SHORT PUFF SLEEVE BELTED FIT AND FLARE , Day dress,summer-dresses,139.99,white,,,Jersey,,"94% polyester, 6% elastane",100% polyester,"Do not tumble dry, Do not wash",,,,Zip,Crew neck,,"Belt included, slip",DK121C0DS-A11,Short,Short,"36.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",,,,,,,,,,,
2529,0.762387156,1041,Vero Moda,VMSILLA O NECK SHORT DRESS , Day dress,summer-dresses,30.99,black,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C",,,,Button,Crew neck,Floral,Bust darts,VE121C3B0-Q11,Short,"18.0 "" (Size S)","33.5 "" (Size S)",Regular Fit,,"14.5 "" (Size S)",,,,,,,,,,
2530,0.28756813800000003,3159,MAX&Co.,MILONGA , Day dress,summer-dresses,199.99,black multi-coloured,,,,,100% viscose,,Hand wash only,Shawl collar,,,,,Floral,,MQ921C0C8-Q11,Short,"24.5 "" (Size 8)","36.0 "" (Size 8)",Regular Fit,,"15.5 "" (Size 8)",,,,,,,,,,
2531,0.446288398,1952,GANT,Day dress,,summer-dresses,139.99,denim,,,,,100% cotton,,"Machine wash at 40°C, do not tumble dry",Turn-down collar,,,Button,,Plain,,GA321C06U-K11,Knee-length,Elbow length,"37.0 "" (Size 8)",Regular Fit,,"14.5 "" (Size 8)",,,,,,,,,,
2532,0.9765572570000001,4568,Mango,Day dress,,summer-dresses,59.99,bordeaux,,,,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C, Do not iron",,,,,Crew neck,Plain,,M9121C5AL-G11,Calf-length,Long,,Regular Fit,,,,,,,,,,,,
2533,0.066954369,2252,Kaffe,GAMILA DRESS , Day dress,summer-dresses,59.99,pastel blue,,,,Semi-sheer,100% viscose,,,,,,Button,V-neck,Striped,,KA321C0NE-K11,Short,Sleeveless,"37.0 "" (Size 10)",Regular Fit,,,,,,,,,,,,
2534,0.888799942,6848,HUGO,KEGLISSY , Cocktail dress / Party dress,Cocktail Dresses,264.99,silver,,,Chiffon,,"52% polyester, 48% metal",100% polyester,Hand wash only,,,,Zip,Low-cut v-neck,Plain,"Bust darts, slip",HU721C0IR-C11,Calf-length,"25.5 "" (Size 8)","52.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",,,,,,,,,,
2535,0.368274451,6050,Marella,SOL , Day dress,summer-dresses,179.99,navy,,,,,"97% cotton, 3% elastane",,"Machine wash at 30°C, do not tumble dry, Machine wash on gentle cycle",,,,Button,Crew neck,Colourful,Inseam pockets,M7521C064-T11,Knee-length,Sleeveless,"36.0 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","14.5 "" (Size 10)",,,,,,,,,,
2536,0.304565731,4507,Mamalicious Curve,MLEMRA DRESS , Day dress,summer-dresses,39.99,black multi-coloured,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,V-neck,Print,"Belt included, bust darts",M7V29F002-Q11,Short,"23.5 "" (Size 14/16)","38.0 "" (Size 14/16)",Regular Fit,,"15.5 "" (Size 14/16)",,,,,,,,,,
2537,0.056878653,5956,adidas Originals,Day dress,,summer-dresses,44.95,yellow,,,,,"97% polyester, 3% elastane",,"Do not tumble dry, machine wash at 30°C, Do not iron",,,,,,,,AD121C084-E11,,Spaghetti straps,,Regular fit,"Our model is 5' 8""  tall and is wearing size 2",,,,,,,,,,,
2538,0.524567161,3030,Esprit,Day dress,,summer-dresses,55.0,red,,,Sweat,,100% cotton,,"Do not bleach, do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Hood,,Hoodie pocket,,,Plain,Elasticated waist,ES121C23T-H11,Short,Long,,Regular Fit,,,,,,,,,,,,
2539,0.199406258,6315,Adrianna Papell,LONG BEADED BALLGOWN , Occasion wear,Occasion dresses,334.99,pastel pink,,,Tulle,,100% polyester,100% polyester,Do not wash,,,,Zip,Low-cut v-neck,,"Bust darts, slip, sequins, rhinestones",AD421C0EX-J11,Long,Short,"59.0 "" (Size 8)",Regular Fit,,"14.5 "" (Size 8)",,,,,,,,,,
2540,0.714099982,6861,YAS,YASGABBY DRESS , Cocktail dress / Party dress,Cocktail Dresses,59.99,black,,,,,100% polyester,100% polyester,"Machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,V-neck,Marl,,Y0121C1QW-Q11,Short,"25.0 "" (Size S)","37.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","17.5 "" (Size S)",,,,,,,,,,
2541,0.39972446799999994,1416,ONLY Carmakoma,CARBOHEE LIFE TUNIC DRESS  , Day dress,summer-dresses,39.99,black,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Floral,,ONA21C0GW-Q11,Short,Long,,Loose Fit,,,,,,,,,,,,
2542,0.795430802,3209,DAY Birger et Mikkelsen,Day dress,,summer-dresses,259.99,black,,,,,"95% polyester, 5% elastane",,,Shawl collar,Asymmetrical,,,,Print,,DA321C06R-Q11,Calf-length,"19.0 "" (Size 8)","46.5 "" (Size 8)",Oversized,,"19.0 "" (Size 8)",,,,,,,,,,
2543,0.8726785359999999,7493,Marchesa,Cocktail dress / Party dress,,Cocktail Dresses,,white multi-coloured,,,,,100% silk,100% nylon,Dry clean only,,,,Zip,Square neck,Floral,"Border, embroidery, wired bustier, slip",M7G21C00Q-K11,Calf-length,Short,"49.0 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10","13.0 "" (Size 10)",,,,100% polyester,,,,,,
2544,0.263654443,6727,Iro,KOANY , Jersey dress,Cocktail Dresses,229.99,black,,,Jersey,,"96% viscose, 4% elastane",,Hand wash only,,,,,Cache-coeur,Plain,,IR221C04V-Q11,Short,Short,"37.0 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
2545,0.39787883700000004,3413,Culture,ANTOINETT DRESS , Day dress,summer-dresses,79.99,army green,,,,,"65% cotton, 33% polyester, 2% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Boat neck,Plain,Button row,CU221C093-M11,Knee-length,"25.0 "" (Size M)","42.0 "" (Size M)",Loose Fit,"Our model is 5' 10""  tall and is wearing size M","14.0 "" (Size M)",,,,,,,,,,
2546,0.752552989,5894,Vero Moda Curve,VMHEYA DRESS , Day dress,summer-dresses,34.99,bright multi-coloured,,,Jersey,,"50% cotton, 50% modal",,Machine wash at 40°C,,,,,Crew neck,Striped,,VEE21C040-O11,Knee-length,Elbow length,"40.0 "" (Size 14-16)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 14-16",,,,,,,,,,,
2547,0.597663298,5768,KnowledgeCotton Apparel,CANNA STRAP DRESS , Day dress,summer-dresses,69.99,burnt orange,,,Satin,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Cowl neck,Plain,,KN221C00F-G11,Calf-length,"Spaghetti straps, sleeveless","47.0 "" (Size S)",Regular Fit,,"15.0 "" (Size S)",,,,,,,,,,
2548,0.395862958,4102,Lyle & Scott,DRESS , Day dress,summer-dresses,67.99,black,,,Sweat,,100% cotton,,"Do not tumble dry, machine wash at 30°C",,,,,Crew neck,Plain,Elasticated waist,LY221C008-Q11,Short,"26.0 "" (Size 8)","36.5 "" (Size 8)",Oversized,"Our model is 5' 10""  tall and is wearing size 8",,,,,,,,,,,
2549,0.8238375290000001,4131,Persona by Marina Rinaldi,DECINA , Day dress,summer-dresses,294.99,black,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Print,Inseam pockets,PQ021C03Q-Q11,Calf-length,"18.5 "" (Size 20)","51.0 "" (Size 20)",Loose Fit,,"17.0 "" (Size 20)",,,,,,,,,,
2550,0.931902565,3365,Vero Moda Curve,VMICO TUNIC DRESS , Day dress,summer-dresses,34.99,black multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Dry cleanable",Standing collar,,,,V-neck,Floral,,VEE21C0CX-Q11,Extra short,"24.5 "" (Size 16)","33.5 "" (Size 16)",Regular Fit,,"15.5 "" (Size 16)",,,,,,,,,,
2551,0.79593082,3167,edc by Esprit,LUREX DRESS , Day dress,summer-dresses,59.99,black,,,,,"98% polyester, 2% metal",100% viscose,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Volant collar,,,Laces,,Print,Slip,ED121C0WP-Q11,Short,"22.5 "" (Size 10)","34.0 "" (Size 10)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 10","15.5 "" (Size 10)",,,,,,,,,,
